x-axis,2,4
second,Volt,Volt
-205.0000E-06,,
-204.7500E-06,,
-204.5000E-06,-75.3770024E-03,-467.9651E-06
-204.2500E-06,+75.3767677E-03,+34.5474E-06
-204.0000E-06,-25.1257457E-03,-869.9752E-06
-203.7500E-06,-175.8795157E-03,-367.4626E-06
-203.5000E-06,+75.3767677E-03,-367.4626E-06
-203.2500E-06,-75.3770024E-03,+436.5575E-06
-203.0000E-06,-75.3770024E-03,-367.4626E-06
-202.7500E-06,-75.3770024E-03,-668.9702E-06
-202.5000E-06,+75.3767677E-03,-970.4777E-06
-202.2500E-06,+75.3767677E-03,-266.9601E-06
-202.0000E-06,-75.3770024E-03,-65.9551E-06
-201.7500E-06,-226.1307724E-03,-65.9551E-06
-201.5000E-06,-75.3770024E-03,-266.9601E-06
-201.2500E-06,-75.3770024E-03,-668.9702E-06
-201.0000E-06,-75.3770024E-03,-367.4626E-06
-200.7500E-06,-125.6282590E-03,-668.9702E-06
-200.5000E-06,+75.3767677E-03,-467.9651E-06
-200.2500E-06,+25.1255110E-03,-467.9651E-06
-200.0000E-06,-75.3770024E-03,-65.9551E-06
-199.7500E-06,-75.3770024E-03,-668.9702E-06
-199.5000E-06,-75.3770024E-03,-568.4677E-06
-199.2500E-06,-125.6282590E-03,-568.4677E-06
-199.0000E-06,-75.3770024E-03,-970.4777E-06
-198.7500E-06,-125.6282590E-03,-668.9702E-06
-198.5000E-06,-226.1307724E-03,-65.9551E-06
-198.2500E-06,-175.8795157E-03,-467.9651E-06
-198.0000E-06,-25.1257457E-03,-467.9651E-06
-197.7500E-06,+75.3767677E-03,-367.4626E-06
-197.5000E-06,+75.3767677E-03,-668.9702E-06
-197.2500E-06,+75.3767677E-03,-1.0709802E-03
-197.0000E-06,-75.3770024E-03,-166.4576E-06
-196.7500E-06,-25.1257457E-03,-65.9551E-06
-196.5000E-06,-75.3770024E-03,-65.9551E-06
-196.2500E-06,-175.8795157E-03,-668.9702E-06
-196.0000E-06,-75.3770024E-03,-467.9651E-06
-195.7500E-06,-75.3770024E-03,-65.9551E-06
-195.5000E-06,+75.3767677E-03,-467.9651E-06
-195.2500E-06,-226.1307724E-03,-568.4677E-06
-195.0000E-06,-75.3770024E-03,-769.4727E-06
-194.7500E-06,-75.3770024E-03,-367.4626E-06
