x-axis,2,3
second,Volt,Ampere
10250,25,4.052980132
10500,25,4
10756,24.97203579,4.079470199
11012,24.97203579,4.026490066
11267,24.94407159,3.973509934
11523,24.94407159,3.947019868
11779,24.94407159,4.052980132
12035,24.91610738,3.947019868
12291,24.91610738,4.026490066
12547,24.94407159,4.079470199
12803,24.91610738,4.052980132
13058,24.94407159,4.158940397
13314,24.88814318,4.026490066
13570,24.88814318,3.920529801
13826,24.88814318,3.894039735
14082,24.86017897,4.105960265
14338,24.86017897,3.973509934
14593,24.86017897,3.973509934
14849,24.83221477,4.052980132
15105,24.83221477,3.920529801
15361,24.83221477,4.026490066
15617,24.83221477,3.947019868
15873,24.86017897,4.026490066
16129,24.86017897,4.079470199
16384,24.86017897,4
16640,24.83221477,4
16896,24.83221477,4
17152,24.80425056,3.973509934
17408,24.80425056,3.920529801
17664,24.80425056,4
17918,24.80425056,4.026490066
18168,24.80425056,4
18418,24.77628635,3.920529801
18668,24.77628635,3.973509934
18924,24.77628635,3.973509934
19179,24.77628635,3.973509934
19429,24.77628635,4.132450331
19679,24.74832215,3.920529801
19929,24.77628635,4
20184,24.77628635,4
20440,24.77628635,4.052980132
20696,24.74832215,3.920529801
20952,24.74832215,4.052980132
21208,24.74832215,4.026490066
21464,24.72035794,4.026490066
21720,24.72035794,4.052980132
21975,24.74832215,4.052980132
22231,24.74832215,3.894039735
22487,24.74832215,4
22743,24.74832215,3.947019868
22999,24.72035794,4.026490066
23255,24.72035794,4.185430464
23510,24.69239374,3.78807947
23766,24.69239374,3.973509934
24022,24.69239374,3.947019868
24278,24.72035794,4.052980132
24534,24.72035794,4.079470199
24790,24.69239374,3.947019868
25044,24.72035794,4.132450331
25294,24.72035794,4.026490066
25544,24.69239374,4.052980132
25794,24.69239374,4
26050,24.69239374,4.026490066
26305,24.66442953,4.052980132
26555,24.69239374,3.947019868
26805,24.69239374,3.973509934
27055,24.66442953,4
27311,24.66442953,3.920529801
27566,24.69239374,3.920529801
27822,24.69239374,3.973509934
28078,24.69239374,4
28334,24.69239374,4.026490066
28590,24.66442953,4.052980132
28846,24.66442953,4
29101,24.63646532,4.026490066
29357,24.66442953,4
29613,24.66442953,4.052980132
29869,24.63646532,3.894039735
30125,24.66442953,4.052980132
30381,24.63646532,4
30636,24.66442953,4.079470199
30892,24.66442953,3.973509934
31148,24.66442953,3.920529801
31404,24.63646532,3.947019868
31660,24.63646532,3.920529801
31916,24.63646532,4.079470199
32172,24.60850112,3.973509934
32427,24.60850112,3.920529801
32683,24.60850112,4
32939,24.60850112,4
33195,24.60850112,3.920529801
33451,24.60850112,4.052980132
33707,24.63646532,3.973509934
33961,24.60850112,4
34211,24.60850112,3.920529801
34461,24.60850112,3.973509934
34711,24.60850112,4
34967,24.60850112,4.052980132
35222,24.60850112,4.026490066
35472,24.60850112,3.947019868
35722,24.60850112,4.105960265
35972,24.58053691,4.132450331
36227,24.58053691,3.973509934
36483,24.58053691,3.867549669
36739,24.58053691,4.052980132
