x-axis,1,2
second,Volt,Volt
-15.00000E-06,+4.97989949770E+00,+25.02512566745E+00
-14.97500E-06,+4.97989949770E+00,+24.82412064075E+00
-14.95000E-06,+4.93969849311E+00,+25.22613069415E+00
-14.92500E-06,+4.97989949770E+00,+24.82412064075E+00
-14.90000E-06,+4.95979899541E+00,+24.82412064076E+00
-14.87500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.85000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.82500E-06,+4.95979899541E+00,+24.82412064076E+00
-14.80000E-06,+4.97989949770E+00,+24.82412064076E+00
-14.77500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.75000E-06,+4.95979899541E+00,+24.82412064076E+00
-14.72500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.70000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.67500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.65000E-06,+4.95979899541E+00,+24.82412064075E+00
-14.62500E-06,+4.95979899541E+00,+24.82412064076E+00
-14.60000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.57500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.55000E-06,+4.93969849311E+00,+24.82412064076E+00
-14.52500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.50000E-06,+4.97989949770E+00,+24.82412064076E+00
-14.47500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.45000E-06,+4.95979899541E+00,+24.82412064075E+00
-14.42500E-06,+4.97989949770E+00,+24.82412064076E+00
-14.40000E-06,+4.97989949770E+00,+24.82412064075E+00
-14.37500E-06,+4.95979899541E+00,+25.02512566745E+00
-14.35000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.32500E-06,+4.95979899541E+00,+25.02512566746E+00
-14.30000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.27500E-06,+4.93969849311E+00,+25.02512566745E+00
-14.25000E-06,+4.97989949770E+00,+24.82412064076E+00
-14.22500E-06,+4.95979899541E+00,+24.82412064075E+00
-14.20000E-06,+4.95979899541E+00,+24.82412064076E+00
-14.17500E-06,+4.97989949770E+00,+25.02512566745E+00
-14.15000E-06,+4.93969849311E+00,+25.02512566745E+00
-14.12500E-06,+4.95979899541E+00,+24.82412064076E+00
-14.10000E-06,+4.95979899541E+00,+25.02512566745E+00
-14.07500E-06,+4.95979899540E+00,+25.02512566745E+00
-14.05000E-06,+4.95979899541E+00,+24.82412064076E+00
-14.02500E-06,+4.97989949770E+00,+25.02512566746E+00
-14.00000E-06,+4.95979899541E+00,+24.82412064076E+00
