x-axis,1
second,Volt
-0.000120373150937,4.9799
-0.000120123150937,4.9397
-0.000119873150937,4.9397
-0.000119623150937,4.9799
-0.000119373150937,4.9598
-0.000119123150937,5
-0.000118873150937,5
-0.000118623150937,4.9799
-0.000118373150937,4.9397
-0.000118123150937,4.9598
-0.000117873150937,4.9397
-0.000117623150937,4.9799
-0.000117373150937,4.9799
-0.000117123150937,4.9799
-0.000116873150937,4.9598
-0.000116623150937,4.9598
-0.000116373150937,4.9598
-0.000116123150937,4.9598
-0.000115873150937,5
-0.000115623150937,5
-0.000115373150937,4.9799
-0.000115123150937,4.9598
-0.000114873150937,4.9598
-0.000114623150937,4.9397
-0.000114373150937,4.9598
-0.000114123150937,5
-0.000113873150937,4.9799
-0.000113623150937,4.9598
-0.000113373150937,4.9598
-0.000113123150937,4.9598
-0.000112873150937,4.9799
-0.000112623150937,5
-0.000112373150937,5
-0.000112123150937,5
-0.000111873150937,4.9799
-0.000111623150937,4.9598
-0.000111373150937,4.9799
-0.000111123150937,4.9799
-0.000110873150937,4.9799
-0.000110623150937,4.9799
-0.000110373150937,4.9598
-0.000110123150937,4.9799
-0.000109873150937,4.9598
-0.000109623150937,4.9397
-0.000109373150937,4.9799
-0.000109123150937,5
-0.000108873150937,4.9598
-0.000108623150937,4.9598
-0.000108373150937,4.9397
-0.000108123150937,4.9799
-0.000107873150938,4.9799
-0.000107623150937,5
-0.000107373150937,5
-0.000107123150937,4.9598
-0.000106873150937,4.9598
-0.000106623150937,4.9598
-0.000106373150937,4.9397
-0.000106123150937,5
-0.000105873150937,5
-0.000105623150937,5
-0.000105373150937,4.9799
-0.000105123150937,4.9598
-0.000104873150937,4.9598
-0.000104623150937,4.9598
-0.000104373150937,5
-0.000104123150937,4.9799
-0.000103873150937,4.9799
-0.000103623150937,4.9598
-0.000103373150937,4.9598
-0.000103123150937,4.9598
-0.000102873150937,4.9598
-0.000102623150937,5
-0.000102373150937,5
-0.000102123150937,4.9799
-0.000101873150937,4.9598
-0.000101623150937,4.9598
-0.000101373150937,4.9397
-0.000101123150937,5
-0.000100873150937,5
-0.000100623150937,4.9799
-0.000100373150937,4.9799
-0.000100123150938,4.9598
-9.98731509375e-005,4.9799
-9.96231509375e-005,4.9799
-9.93731509375e-005,5
-9.91231509375e-005,5
-9.88731509375e-005,4.9799
-9.86231509375e-005,4.9598
-9.83731509375e-005,4.9598
-9.81231509375e-005,4.9598
-9.78731509375e-005,5
-9.76231509375e-005,5.0201
-9.73731509375e-005,5
-9.71231509375e-005,4.9598
-9.68731509375e-005,4.9598
-9.66231509375e-005,4.9598
-9.63731509375e-005,4.9799
-9.61231509375e-005,5
-9.58731509375e-005,4.9598
-9.56231509375e-005,4.9598
-9.53731509375e-005,4.9799
-9.51231509375e-005,4.9598
-9.48731509375e-005,4.9598
-9.46231509375e-005,4.9799
-9.43731509375e-005,5
-9.41231509375e-005,4.9799
-9.38731509375e-005,4.9799
-9.36231509375e-005,4.9598
-9.33731509375e-005,4.9598
-9.31231509375e-005,4.9799
-9.28731509375e-005,5
-9.26231509375e-005,5
-9.23731509375e-005,4.9799
-9.21231509375e-005,4.9799
-9.18731509375e-005,4.9598
-9.16231509375e-005,4.9598
-9.13731509375e-005,5
-9.11231509375e-005,5
-9.08731509375e-005,4.9799
-9.06231509375e-005,4.9799
-9.03731509375e-005,4.9799
-9.01231509375e-005,4.9598
-8.98731509375e-005,4.9799
-8.96231509375e-005,5
-8.93731509375e-005,5
-8.91231509375e-005,4.9799
-8.88731509375e-005,4.9598
-8.86231509375e-005,4.9799
-8.83731509375e-005,4.9799
-8.81231509375e-005,4.9598
-8.78731509375e-005,4.9598
-8.76231509375e-005,4.9598
-8.73731509375e-005,4.9799
-8.71231509375e-005,4.9397
-8.68731509375e-005,4.9397
-8.66231509375e-005,4.9598
-8.63731509375e-005,4.9397
-8.61231509375e-005,4.9397
-8.58731509375e-005,4.9598
-8.56231509375e-005,4.9397
-8.53731509375e-005,4.9598
-8.51231509375e-005,4.9397
-8.48731509375e-005,4.9799
-8.46231509375e-005,4.9799
-8.43731509375e-005,4.9799
-8.41231509375e-005,4.9598
-8.38731509375e-005,4.9799
-8.36231509375e-005,4.9799
-8.33731509375e-005,4.9598
-8.31231509375e-005,4.9799
-8.28731509375e-005,4.9799
-8.26231509375e-005,4.9799
-8.23731509375e-005,4.9598
-8.21231509375e-005,4.9598
-8.18731509375e-005,4.9598
-8.16231509375e-005,4.9799
-8.13731509375e-005,5
-8.11231509375e-005,5
-8.08731509375e-005,4.9799
-8.06231509375e-005,4.9598
-8.03731509375e-005,4.9598
-8.01231509375e-005,4.9598
-7.98731509375e-005,4.9799
-7.96231509375e-005,4.9799
-7.93731509375e-005,4.9799
-7.91231509375e-005,4.9598
-7.88731509375e-005,4.9799
-7.86231509375e-005,4.9598
-7.83731509375e-005,4.9598
-7.81231509375e-005,4.9799
-7.78731509375e-005,4.9799
-7.76231509375e-005,4.9799
-7.73731509375e-005,5
-7.71231509375e-005,4.9598
-7.68731509375e-005,4.9598
-7.66231509375e-005,4.9799
-7.63731509375e-005,5.0201
-7.61231509375e-005,4.9799
-7.58731509375e-005,4.9799
-7.56231509375e-005,4.9598
-7.53731509375e-005,4.9799
-7.51231509375e-005,4.9799
-7.48731509375e-005,5
-7.46231509375e-005,4.9799
-7.43731509375e-005,4.9799
-7.41231509375e-005,4.9799
-7.38731509375e-005,4.9799
-7.36231509375e-005,4.9598
-7.33731509375e-005,5
-7.31231509375e-005,5
-7.28731509375e-005,4.9799
-7.26231509375e-005,4.9598
-7.23731509375e-005,4.9598
-7.21231509375e-005,4.9598
-7.18731509375e-005,4.9799
-7.16231509375e-005,4.9799
-7.13731509375e-005,4.9799
-7.11231509375e-005,4.9799
-7.08731509375e-005,4.9799
-7.06231509375e-005,4.9397
-7.03731509375e-005,4.9598
-7.01231509375e-005,4.9799
-6.98731509375e-005,5.0201
-6.96231509375e-005,5
-6.93731509375e-005,4.9598
-6.91231509375e-005,4.9799
-6.88731509375e-005,4.9598
-6.86231509375e-005,4.9598
-6.83731509375e-005,4.9799
-6.81231509375e-005,4.9799
-6.78731509375e-005,4.9799
-6.76231509375e-005,4.9397
-6.73731509375e-005,4.9799
-6.71231509375e-005,4.9598
-6.68731509375e-005,5
-6.66231509375e-005,5.0201
-6.63731509375e-005,4.9799
-6.61231509375e-005,4.9799
-6.58731509375e-005,4.9598
-6.56231509375e-005,4.9598
