x-axis,1,2
second,Volt,Ampere
-350.00E-09,+21.63819095865E+00,+34.67338160E-03
-349.00E-09,+21.63819095865E+00,+42.71358252E-03
-348.00E-09,+21.63819095865E+00,+42.71358252E-03
-347.00E-09,+21.63819095865E+00,+42.71358252E-03
-346.00E-09,+21.63819095865E+00,+42.71358252E-03
-345.00E-09,+21.63819095865E+00,+42.71358252E-03
-344.00E-09,+21.63819095865E+00,+46.73368298E-03
-343.00E-09,+21.63819095865E+00,+42.71358252E-03
-342.00E-09,+21.65829146095E+00,+42.71358252E-03
-341.00E-09,+21.63819095865E+00,+42.71358252E-03
-340.00E-09,+21.63819095865E+00,+42.71358252E-03
-339.00E-09,+21.65829146095E+00,+46.73368298E-03
-338.00E-09,+21.63819095865E+00,+42.71358252E-03
-337.00E-09,+21.63819095865E+00,+42.71358252E-03
-336.00E-09,+21.63819095865E+00,+42.71358252E-03
-335.00E-09,+21.63819095865E+00,+38.69348206E-03
-334.00E-09,+21.65829146095E+00,+38.69348206E-03
-333.00E-09,+21.65829146095E+00,+42.71358252E-03
-332.00E-09,+21.63819095865E+00,+42.71358252E-03
-331.00E-09,+21.63819095865E+00,+42.71358252E-03
-330.00E-09,+21.63819095865E+00,+42.71358252E-03
-329.00E-09,+21.63819095865E+00,+42.71358252E-03
-328.00E-09,+21.61809045635E+00,+38.69348206E-03
-327.00E-09,+21.63819095865E+00,+42.71358252E-03
-326.00E-09,+21.63819095865E+00,+38.69348206E-03
-325.00E-09,+21.65829146095E+00,+38.69348206E-03
-324.00E-09,+21.63819095865E+00,+42.71358252E-03
-323.00E-09,+21.61809045635E+00,+42.71358252E-03
-322.00E-09,+21.61809045635E+00,+42.71358252E-03
-321.00E-09,+21.61809045635E+00,+42.71358252E-03
-320.00E-09,+21.63819095865E+00,+42.71358252E-03
-319.00E-09,+21.63819095865E+00,+38.69348206E-03
-318.00E-09,+21.65829146095E+00,+38.69348206E-03
-317.00E-09,+21.65829146095E+00,+42.71358252E-03
-316.00E-09,+21.63819095865E+00,+42.71358252E-03
-315.00E-09,+21.63819095865E+00,+46.73368298E-03
-314.00E-09,+21.63819095865E+00,+46.73368298E-03
-313.00E-09,+21.63819095865E+00,+38.69348206E-03
-312.00E-09,+21.61809045635E+00,+38.69348206E-03
-311.00E-09,+21.61809045635E+00,+34.67338160E-03
-310.00E-09,+21.63819095865E+00,+38.69348206E-03
-309.00E-09,+21.63819095865E+00,+42.71358252E-03
-308.00E-09,+21.65829146095E+00,+38.69348206E-03
-307.00E-09,+21.63819095865E+00,+38.69348206E-03
-306.00E-09,+21.63819095865E+00,+42.71358252E-03
-305.00E-09,+21.63819095865E+00,+42.71358252E-03
-304.00E-09,+21.63819095865E+00,+42.71358252E-03
-303.00E-09,+21.61809045635E+00,+38.69348206E-03
-302.00E-09,+21.63819095865E+00,+38.69348206E-03
-301.00E-09,+21.63819095865E+00,+42.71358252E-03
