x-axis,1,2
second,Volt,Ampere
-836.00E-09,+23.13567837980E+00,-2.76381150E-03
-835.00E-09,+23.13567837980E+00,-2.76381150E-03
-834.00E-09,+23.12562812865E+00,-2.76381150E-03
-833.00E-09,+23.13567837980E+00,-1.75878638E-03
-832.00E-09,+23.13567837980E+00,-1.75878638E-03
-831.00E-09,+23.12562812865E+00,-2.76381150E-03
-830.00E-09,+23.12562812865E+00,-2.76381150E-03
-829.00E-09,+23.12562812865E+00,-2.76381150E-03
-828.00E-09,+23.12562812865E+00,-3.76883661E-03
-827.00E-09,+23.12562812865E+00,-4.77386173E-03
-826.00E-09,+23.13567837980E+00,-3.76883661E-03
-825.00E-09,+23.14572863095E+00,-2.76381150E-03
-824.00E-09,+23.13567837980E+00,-2.76381150E-03
-823.00E-09,+23.12562812865E+00,-2.76381150E-03
-822.00E-09,+23.12562812865E+00,-2.76381150E-03
-821.00E-09,+23.12562812865E+00,-2.76381150E-03
-820.00E-09,+23.12562812865E+00,-2.76381150E-03
-819.00E-09,+23.12562812865E+00,-3.76883661E-03
-818.00E-09,+23.12562812865E+00,-3.76883661E-03
-817.00E-09,+23.13567837980E+00,-2.76381150E-03
-816.00E-09,+23.13567837980E+00,-2.76381150E-03
-815.00E-09,+23.13567837980E+00,-3.76883661E-03
-814.00E-09,+23.14572863095E+00,-4.77386173E-03
-813.00E-09,+23.13567837980E+00,-3.76883661E-03
-812.00E-09,+23.12562812865E+00,-3.76883661E-03
-811.00E-09,+23.12562812865E+00,-4.77386173E-03
-810.00E-09,+23.13567837980E+00,-2.76381150E-03
-809.00E-09,+23.14572863095E+00,-1.75878638E-03
-808.00E-09,+23.12562812865E+00,-2.76381150E-03
-807.00E-09,+23.10552762635E+00,-2.76381150E-03
-806.00E-09,+23.11557787750E+00,-2.76381150E-03
-805.00E-09,+23.11557787750E+00,-2.76381150E-03
-804.00E-09,+23.11557787750E+00,-3.76883661E-03
-803.00E-09,+23.12562812865E+00,-4.77386173E-03
-802.00E-09,+23.12562812865E+00,-3.76883661E-03
-801.00E-09,+23.12562812865E+00,-2.76381150E-03
-800.00E-09,+23.12562812865E+00,-1.75878638E-03
-799.00E-09,+23.12562812865E+00,-1.75878638E-03
-798.00E-09,+23.12562812865E+00,-2.76381150E-03
-797.00E-09,+23.12562812865E+00,-2.76381150E-03
-796.00E-09,+23.12562812865E+00,-3.76883661E-03
-795.00E-09,+23.12562812865E+00,-4.77386173E-03
-794.00E-09,+23.12562812865E+00,-3.76883661E-03
-793.00E-09,+23.13567837980E+00,-2.76381150E-03
-792.00E-09,+23.13567837980E+00,-3.76883661E-03
-791.00E-09,+23.13567837980E+00,-3.76883661E-03
-790.00E-09,+23.13567837980E+00,-2.76381150E-03
-789.00E-09,+23.12562812865E+00,-2.76381150E-03
-788.00E-09,+23.12562812865E+00,-3.76883661E-03
-787.00E-09,+23.12562812865E+00,-4.77386173E-03
