x-axis,1
second,Volt
+8.180000E-06,+24.841708539054E+00
+8.182500E-06,+24.814070348395E+00
+8.185000E-06,+24.809045222821E+00
+8.187500E-06,+24.821608036757E+00
+8.190000E-06,+24.801507534459E+00
+8.192500E-06,+24.809045222821E+00
+8.195000E-06,+24.821608036757E+00
+8.197500E-06,+24.801507534459E+00
+8.200000E-06,+24.821608036757E+00
+8.202500E-06,+24.793969846098E+00
+8.205000E-06,+24.801507534459E+00
+8.207500E-06,+24.809045222821E+00
+8.210000E-06,+24.781407032162E+00
+8.212500E-06,+24.814070348395E+00
+8.215000E-06,+24.814070348395E+00
+8.217500E-06,+24.793969846098E+00
+8.220000E-06,+24.768844218226E+00
+8.222500E-06,+24.793969846098E+00
+8.225000E-06,+24.788944720523E+00
+8.227500E-06,+24.814070348395E+00
+8.230000E-06,+24.788944720523E+00
+8.232500E-06,+24.801507534459E+00
+8.235000E-06,+24.801507534459E+00
+8.237500E-06,+24.793969846098E+00
+8.240000E-06,+24.801507534459E+00
+8.242500E-06,+24.793969846098E+00
+8.245000E-06,+24.781407032162E+00
+8.247500E-06,+24.781407032162E+00
+8.250000E-06,+24.781407032162E+00
+8.252500E-06,+24.781407032162E+00
+8.255000E-06,+24.781407032162E+00
+8.257500E-06,+24.781407032162E+00
+8.260000E-06,+24.768844218226E+00
+8.262500E-06,+24.773869343801E+00
+8.265000E-06,+24.781407032162E+00
+8.267500E-06,+24.781407032162E+00
+8.270000E-06,+24.781407032162E+00
+8.272500E-06,+24.781407032162E+00
+8.275000E-06,+24.793969846098E+00
+8.277500E-06,+24.781407032162E+00
+8.280000E-06,+24.801507534459E+00
+8.282500E-06,+24.814070348396E+00
+8.285000E-06,+24.801507534459E+00
+8.287500E-06,+24.801507534459E+00
+8.290000E-06,+24.793969846098E+00
+8.292500E-06,+24.788944720523E+00
+8.295000E-06,+24.781407032162E+00
+8.297500E-06,+24.773869343801E+00
+8.300000E-06,+24.768844218225E+00
+8.302500E-06,+24.761306529865E+00
+8.305000E-06,+24.761306529865E+00
+8.307500E-06,+24.773869343801E+00
+8.310000E-06,+24.768844218225E+00
+8.312500E-06,+24.761306529865E+00
+8.315000E-06,+24.768844218225E+00
+8.317500E-06,+24.761306529865E+00
+8.320000E-06,+24.781407032162E+00
+8.322500E-06,+24.773869343801E+00
+8.325000E-06,+24.781407032162E+00
+8.327500E-06,+24.781407032162E+00
+8.330000E-06,+24.788944720523E+00
+8.332500E-06,+24.788944720523E+00
+8.335000E-06,+24.781407032162E+00
+8.337500E-06,+24.781407032162E+00
+8.340000E-06,+24.801507534459E+00
+8.342500E-06,+24.793969846099E+00
+8.345000E-06,+24.781407032162E+00
+8.347500E-06,+24.781407032162E+00
+8.350000E-06,+24.768844218225E+00
+8.352500E-06,+24.793969846099E+00
+8.355000E-06,+24.793969846099E+00
+8.357500E-06,+24.781407032162E+00
+8.360000E-06,+24.801507534459E+00
+8.362500E-06,+24.793969846099E+00
+8.365000E-06,+24.781407032162E+00
+8.367500E-06,+24.801507534459E+00
+8.370000E-06,+24.788944720522E+00
+8.372500E-06,+24.781407032162E+00
+8.375000E-06,+24.801507534459E+00
+8.377500E-06,+24.793969846099E+00
+8.380000E-06,+24.809045222819E+00
+8.382500E-06,+24.801507534459E+00
+8.385000E-06,+24.801507534459E+00
+8.387500E-06,+24.814070348396E+00
+8.390000E-06,+24.801507534459E+00
+8.392500E-06,+24.801507534459E+00
+8.395000E-06,+24.821608036757E+00
+8.397500E-06,+24.814070348396E+00
+8.400000E-06,+24.801507534459E+00
+8.402500E-06,+24.814070348397E+00
+8.405000E-06,+24.821608036757E+00
+8.407500E-06,+24.809045222819E+00
+8.410000E-06,+24.788944720522E+00
+8.412500E-06,+24.801507534459E+00
+8.415000E-06,+24.801507534459E+00
+8.417500E-06,+24.801507534459E+00
+8.420000E-06,+24.809045222819E+00
+8.422500E-06,+24.801507534459E+00
+8.425000E-06,+24.801507534459E+00
+8.427500E-06,+24.814070348397E+00
+8.430000E-06,+24.809045222819E+00
+8.432500E-06,+24.801507534459E+00
+8.435000E-06,+24.801507534459E+00
+8.437500E-06,+24.801507534459E+00
+8.440000E-06,+24.801507534459E+00
+8.442500E-06,+24.801507534459E+00
+8.445000E-06,+24.809045222819E+00
+8.447500E-06,+24.801507534459E+00
+8.450000E-06,+24.801507534459E+00
+8.452500E-06,+24.801507534459E+00
+8.455000E-06,+24.814070348397E+00
+8.457500E-06,+24.801507534459E+00
+8.460000E-06,+24.801507534459E+00
+8.462500E-06,+24.788944720522E+00
+8.465000E-06,+24.796482408881E+00
+8.467500E-06,+24.801507534459E+00
+8.470000E-06,+24.814070348397E+00
+8.472500E-06,+24.821608036757E+00
+8.475000E-06,+24.809045222819E+00
+8.477500E-06,+24.809045222819E+00
+8.480000E-06,+24.801507534459E+00
+8.482500E-06,+24.793969846100E+00
+8.485000E-06,+24.821608036757E+00
+8.487500E-06,+24.809045222819E+00
+8.490000E-06,+24.801507534459E+00
+8.492500E-06,+24.821608036757E+00
+8.495000E-06,+24.814070348397E+00
+8.497500E-06,+24.801507534459E+00
+8.500000E-06,+24.809045222819E+00
+8.502500E-06,+24.801507534459E+00
+8.505000E-06,+24.788944720521E+00
+8.507500E-06,+24.793969846100E+00
+8.510000E-06,+24.788944720521E+00
+8.512500E-06,+24.801507534459E+00
+8.515000E-06,+24.809045222819E+00
+8.517500E-06,+24.793969846100E+00
+8.520000E-06,+24.788944720521E+00
+8.522500E-06,+24.781407032162E+00
+8.525000E-06,+24.801507534459E+00
+8.527500E-06,+24.793969846100E+00
+8.530000E-06,+24.776381906583E+00
+8.532500E-06,+24.801507534459E+00
+8.535000E-06,+24.801507534459E+00
+8.537500E-06,+24.801507534459E+00
+8.540000E-06,+24.801507534459E+00
+8.542500E-06,+24.801507534459E+00
+8.545000E-06,+24.781407032162E+00
+8.547500E-06,+24.793969846100E+00
+8.550000E-06,+24.776381906583E+00
+8.552500E-06,+24.801507534459E+00
+8.555000E-06,+24.788944720521E+00
+8.557500E-06,+24.793969846100E+00
+8.560000E-06,+24.801507534459E+00
+8.562500E-06,+24.781407032162E+00
+8.565000E-06,+24.781407032162E+00
+8.567500E-06,+24.781407032162E+00
+8.570000E-06,+24.781407032162E+00
+8.572500E-06,+24.781407032162E+00
+8.575000E-06,+24.781407032162E+00
+8.577500E-06,+24.793969846100E+00
+8.580000E-06,+24.781407032162E+00
+8.582500E-06,+24.781407032162E+00
