x-axis,1,2,4,F1
-2.435000E-06,+5.150753691792E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.432500E-06,+4.949748665094E+00,+5.070351758040E+00,+5.070351758040E+00,+3.051758E-06
-2.430000E-06,+5.150753691792E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.427500E-06,+5.251256205141E+00,+5.080402009189E+00,+5.070351758040E+00,-10.046386868E-03
-2.425000E-06,+5.150753691792E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.422500E-06,+5.050251178443E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.420000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.080402009189E+00,+20.101929010E-03
-2.417500E-06,+4.849246151746E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.415000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.412500E-06,+5.050251178443E+00,+5.070351758040E+00,+5.080402009189E+00,+10.052490384E-03
-2.410000E-06,+5.150753691792E+00,+5.080402009189E+00,+5.080402009189E+00,+3.051758E-06
-2.407500E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.405000E-06,+4.949748665095E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.402500E-06,+5.150753691792E+00,+5.070351758041E+00,+5.070351758040E+00,+3.051758E-06
-2.400000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.080402009189E+00,+20.101929010E-03
-2.397500E-06,+4.949748665094E+00,+5.070351758041E+00,+5.070351758040E+00,+3.051758E-06
-2.395000E-06,+5.150753691792E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.392500E-06,+5.050251178444E+00,+5.070351758041E+00,+5.080402009189E+00,+10.052490384E-03
-2.390000E-06,+4.949748665095E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.387500E-06,+4.949748665094E+00,+5.070351758040E+00,+5.060301506892E+00,-10.046386868E-03
-2.385000E-06,+4.949748665095E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.382500E-06,+4.949748665094E+00,+5.070351758040E+00,+5.060301506892E+00,-10.046386868E-03
-2.380000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.377500E-06,+4.949748665094E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.375000E-06,+4.748743638397E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.372500E-06,+4.949748665094E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.370000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.367500E-06,+4.949748665094E+00,+5.060301506892E+00,+5.070351758041E+00,+10.052490384E-03
-2.365000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.362500E-06,+4.849246151746E+00,+5.060301506892E+00,+5.050251255743E+00,-10.046386868E-03
-2.360000E-06,+4.949748665094E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.357500E-06,+4.949748665094E+00,+5.050251255743E+00,+5.050251255743E+00,+3.051758E-06
-2.355000E-06,+4.949748665095E+00,+5.080402009189E+00,+5.040201004595E+00,-40.194702747E-03
-2.352500E-06,+4.849246151745E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.350000E-06,+4.949748665094E+00,+5.080402009189E+00,+5.060301506892E+00,-20.095825495E-03
-2.347500E-06,+5.050251178443E+00,+5.060301506892E+00,+5.050251255743E+00,-10.046386868E-03
-2.345000E-06,+4.949748665095E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.342500E-06,+5.050251178444E+00,+5.050251255743E+00,+5.060301506892E+00,+10.052490384E-03
-2.340000E-06,+5.150753691792E+00,+5.040201004595E+00,+5.080402009189E+00,+40.200806263E-03
-2.337500E-06,+4.949748665094E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.335000E-06,+4.949748665095E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.332500E-06,+4.748743638396E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.330000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.327500E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.325000E-06,+4.748743638397E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.322500E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.320000E-06,+5.150753691793E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.317500E-06,+4.949748665094E+00,+5.050251255743E+00,+5.060301506892E+00,+10.052490384E-03
-2.315000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.312500E-06,+4.949748665094E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.310000E-06,+4.949748665094E+00,+5.080402009189E+00,+5.040201004595E+00,-40.194702747E-03
-2.307500E-06,+5.150753691792E+00,+5.070351758040E+00,+5.050251255743E+00,-20.095825495E-03
-2.305000E-06,+4.748743638397E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.302500E-06,+5.050251178444E+00,+5.050251255743E+00,+5.060301506892E+00,+10.052490384E-03
-2.300000E-06,+5.150753691792E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.297500E-06,+4.949748665095E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.295000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.060301506892E+00,+20.101929010E-03
-2.292500E-06,+5.050251178443E+00,+5.030150753446E+00,+5.050251255743E+00,+20.101929011E-03
-2.290000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.287500E-06,+5.251256205142E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.285000E-06,+4.748743638396E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.282500E-06,+5.150753691792E+00,+5.060301506892E+00,+5.050251255743E+00,-10.046386868E-03
-2.280000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.277500E-06,+4.849246151745E+00,+5.040201004595E+00,+5.030150753446E+00,-10.046386869E-03
-2.275000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.060301506892E+00,+3.051758E-06
-2.272500E-06,+5.050251178444E+00,+5.050251255743E+00,+5.040201004595E+00,-10.046386868E-03
-2.270000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-2.267500E-06,+4.949748665094E+00,+5.050251255743E+00,+5.040201004595E+00,-10.046386868E-03
-2.265000E-06,+5.150753691792E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.262500E-06,+5.050251178444E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.260000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.257500E-06,+4.849246151746E+00,+5.040201004595E+00,+5.030150753446E+00,-10.046386868E-03
-2.255000E-06,+4.748743638397E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.252500E-06,+4.748743638396E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.250000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.247500E-06,+5.050251178444E+00,+5.060301506892E+00,+5.050251255743E+00,-10.046386868E-03
-2.245000E-06,+4.949748665095E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.242500E-06,+4.949748665094E+00,+5.050251255743E+00,+5.020100502297E+00,-30.145264121E-03
-2.240000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.237500E-06,+4.849246151745E+00,+5.030150753446E+00,+5.030150753446E+00,+3.051758E-06
-2.235000E-06,+4.949748665095E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.232500E-06,+5.050251178444E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.230000E-06,+4.748743638396E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-2.227500E-06,+5.050251178444E+00,+5.050251255743E+00,+5.030150753446E+00,-20.095825495E-03
-2.225000E-06,+4.748743638397E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.222500E-06,+4.949748665094E+00,+5.050251255743E+00,+5.040201004595E+00,-10.046386868E-03
-2.220000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.217500E-06,+5.050251178444E+00,+5.060301506892E+00,+5.030150753446E+00,-30.145264121E-03
-2.215000E-06,+5.150753691792E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.212500E-06,+4.849246151745E+00,+5.030150753446E+00,+5.020100502297E+00,-10.046386869E-03
-2.210000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.207500E-06,+4.949748665094E+00,+5.040201004595E+00,+5.030150753446E+00,-10.046386869E-03
-2.205000E-06,+4.748743638396E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.202500E-06,+5.050251178443E+00,+5.040201004595E+00,+5.030150753446E+00,-10.046386869E-03
-2.200000E-06,+4.949748665095E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.197500E-06,+4.949748665094E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.195000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.040201004595E+00,-20.095825495E-03
-2.192500E-06,+5.050251178444E+00,+5.050251255743E+00,+5.030150753446E+00,-20.095825495E-03
-2.190000E-06,+4.949748665094E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.187500E-06,+5.150753691792E+00,+5.030150753446E+00,+5.040201004595E+00,+10.052490384E-03
-2.185000E-06,+4.748743638398E+00,+5.040201004595E+00,+5.020100502297E+00,-20.095825495E-03
-2.182500E-06,+4.748743638396E+00,+5.050251255743E+00,+5.020100502297E+00,-30.145264121E-03
-2.180000E-06,+5.150753691792E+00,+5.040201004595E+00,+5.040201004595E+00,+3.051758E-06
-2.177500E-06,+4.849246151746E+00,+5.050251255743E+00,+5.020100502297E+00,-30.145264121E-03
-2.175000E-06,+4.748743638397E+00,+5.040201004595E+00,+5.020100502297E+00,-20.095825495E-03
-2.172500E-06,+4.949748665093E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.170000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-2.167500E-06,+5.050251178443E+00,+5.040201004595E+00,+5.010050251149E+00,-30.145264121E-03
-2.165000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.162500E-06,+4.949748665094E+00,+5.030150753446E+00,+5.030150753446E+00,+3.051758E-06
-2.160000E-06,+4.748743638397E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.157500E-06,+4.849246151745E+00,+5.020100502297E+00,+5.030150753446E+00,+10.052490384E-03
-2.155000E-06,+4.949748665094E+00,+5.040201004594E+00,+5.020100502297E+00,-20.095825495E-03
-2.152500E-06,+4.849246151745E+00,+5.030150753446E+00,+5.030150753446E+00,+3.051758E-06
-2.150000E-06,+4.748743638397E+00,+5.040201004595E+00,+5.020100502297E+00,-20.095825495E-03
-2.147500E-06,+4.949748665094E+00,+5.030150753446E+00,+5.040201004595E+00,+10.052490384E-03
-2.145000E-06,+5.150753691792E+00,+5.040201004594E+00,+5.040201004595E+00,+3.051758E-06
-2.142500E-06,+4.949748665094E+00,+5.040201004595E+00,+5.020100502297E+00,-20.095825495E-03
-2.140000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.137500E-06,+4.849246151746E+00,+5.030150753446E+00,+5.020100502297E+00,-10.046386868E-03
-2.135000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.132500E-06,+4.949748665094E+00,+5.010050251149E+00,+5.030150753446E+00,+20.101929010E-03
-2.130000E-06,+5.150753691792E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.127500E-06,+4.949748665094E+00,+5.020100502297E+00,+5.040201004595E+00,+20.101929010E-03
-2.125000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.122500E-06,+4.849246151745E+00,+5.030150753446E+00,+5.020100502297E+00,-10.046386869E-03
-2.120000E-06,+5.150753691792E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.117500E-06,+4.748743638396E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.115000E-06,+4.949748665094E+00,+5.040201004594E+00,+5.020100502297E+00,-20.095825495E-03
-2.112500E-06,+4.949748665094E+00,+5.030150753446E+00,+5.030150753446E+00,+3.051758E-06
-2.110000E-06,+4.748743638396E+00,+5.040201004594E+00,+5.020100502297E+00,-20.095825495E-03
-2.107500E-06,+5.150753691792E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.105000E-06,+4.949748665094E+00,+5.040201004594E+00,+5.000000000000E+00,-40.194702747E-03
-2.102500E-06,+4.849246151745E+00,+5.010050251149E+00,+5.010050251149E+00,+3.051758E-06
-2.100000E-06,+4.748743638397E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.097500E-06,+5.050251178443E+00,+5.030150753446E+00,+5.010050251149E+00,-20.095825495E-03
-2.095000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.092500E-06,+5.050251178443E+00,+4.989949748851E+00,+5.010050251149E+00,+20.101929011E-03
-2.090000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.087500E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.085000E-06,+4.748743638396E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.082500E-06,+4.949748665094E+00,+5.030150753446E+00,+5.010050251149E+00,-20.095825495E-03
-2.080000E-06,+4.748743638397E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.077500E-06,+4.849246151746E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.075000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.072500E-06,+4.849246151745E+00,+5.020100502297E+00,+5.010050251149E+00,-10.046386869E-03
-2.070000E-06,+4.748743638397E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.067500E-06,+5.050251178443E+00,+5.010050251149E+00,+5.020100502297E+00,+10.052490384E-03
-2.065000E-06,+4.949748665094E+00,+5.040201004594E+00,+5.000000000000E+00,-40.194702747E-03
-2.062500E-06,+4.949748665094E+00,+5.010050251149E+00,+4.989949748851E+00,-20.095825495E-03
-2.060000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.057500E-06,+5.050251178443E+00,+5.010050251149E+00,+5.000000000000E+00,-10.046386868E-03
-2.055000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-2.052500E-06,+4.748743638396E+00,+4.979899497703E+00,+5.030150753446E+00,+50.250244889E-03
-2.050000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.047500E-06,+4.748743638396E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.045000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-2.042500E-06,+4.949748665094E+00,+5.010050251149E+00,+5.000000000000E+00,-10.046386869E-03
-2.040000E-06,+4.748743638397E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-2.037500E-06,+4.849246151746E+00,+5.010050251149E+00,+5.010050251149E+00,+3.051758E-06
-2.035000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-2.032500E-06,+4.949748665094E+00,+5.010050251149E+00,+5.000000000000E+00,-10.046386869E-03
-2.030000E-06,+4.748743638396E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-2.027500E-06,+4.849246151744E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.025000E-06,+4.949748665095E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-2.022500E-06,+4.949748665094E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-2.020000E-06,+4.748743638395E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.017500E-06,+5.150753691792E+00,+5.010050251149E+00,+5.010050251149E+00,+3.051758E-06
-2.015000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-2.012500E-06,+4.949748665094E+00,+4.989949748851E+00,+5.010050251149E+00,+20.101929010E-03
-2.010000E-06,+4.949748665095E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-2.007500E-06,+4.849246151746E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-2.005000E-06,+4.949748665094E+00,+4.979899497703E+00,+5.000000000000E+00,+20.101929010E-03
-2.002500E-06,+5.150753691792E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-2.000000E-06,+4.949748665093E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.997500E-06,+4.849246151746E+00,+4.989949748851E+00,+4.989949748851E+00,+3.051758E-06
-1.995000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-1.992500E-06,+4.748743638396E+00,+5.010050251149E+00,+4.989949748851E+00,-20.095825495E-03
-1.990000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.987500E-06,+5.050251178442E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.985000E-06,+5.150753691793E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.982500E-06,+4.849246151744E+00,+5.010050251149E+00,+4.989949748851E+00,-20.095825495E-03
-1.980000E-06,+5.150753691792E+00,+4.979899497703E+00,+5.000000000000E+00,+20.101929010E-03
-1.977500E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.975000E-06,+5.150753691791E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.972500E-06,+5.050251178442E+00,+4.979899497703E+00,+5.000000000000E+00,+20.101929010E-03
-1.970000E-06,+5.150753691792E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.967500E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.965000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.962500E-06,+5.050251178444E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.960000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.957500E-06,+4.748743638396E+00,+5.000000000000E+00,+4.989949748851E+00,-10.046386869E-03
-1.955000E-06,+5.150753691791E+00,+5.000000000000E+00,+4.979899497703E+00,-20.095825495E-03
-1.952500E-06,+5.050251178444E+00,+5.010050251149E+00,+4.979899497703E+00,-30.145264121E-03
-1.950000E-06,+4.748743638397E+00,+5.000000000000E+00,+4.979899497703E+00,-20.095825495E-03
-1.947500E-06,+5.050251178442E+00,+4.989949748851E+00,+4.979899497703E+00,-10.046386868E-03
-1.945000E-06,+4.748743638397E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.942500E-06,+4.949748665094E+00,+5.000000000000E+00,+4.969849246554E+00,-30.145264121E-03
-1.940000E-06,+4.949748665093E+00,+4.979899497703E+00,+5.000000000000E+00,+20.101929011E-03
-1.937500E-06,+5.050251178445E+00,+5.000000000000E+00,+4.979899497703E+00,-20.095825495E-03
-1.935000E-06,+4.949748665094E+00,+5.000000000000E+00,+4.979899497703E+00,-20.095825495E-03
-1.932500E-06,+4.949748665094E+00,+5.000000000000E+00,+4.989949748851E+00,-10.046386868E-03
-1.930000E-06,+5.150753691791E+00,+5.020100502297E+00,+4.979899497703E+00,-40.194702747E-03
-1.927500E-06,+4.849246151746E+00,+5.050251255743E+00,+4.989949748851E+00,-60.293580000E-03
-1.925000E-06,+4.949748665094E+00,+5.020100502298E+00,+5.000000000000E+00,-20.095825495E-03
-1.922500E-06,+4.949748665094E+00,+4.979899497703E+00,+4.979899497703E+00,+3.051758E-06
-1.920000E-06,+4.949748665094E+00,+5.000000000000E+00,+5.000000000000E+00,+3.051758E-06
-1.917500E-06,+4.748743638396E+00,+5.030150753446E+00,+5.000000000000E+00,-30.145264121E-03
-1.915000E-06,+4.949748665094E+00,+5.000000000000E+00,+4.959798995406E+00,-40.194702747E-03
-1.912500E-06,+4.949748665094E+00,+4.979899497703E+00,+4.979899497703E+00,+3.051758E-06
-1.910000E-06,+4.748743638396E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-1.907500E-06,+5.050251178445E+00,+5.060301506892E+00,+5.000000000000E+00,-60.293580000E-03
-1.905000E-06,+4.748743638397E+00,+5.000000000000E+00,+4.979899497703E+00,-20.095825495E-03
-1.902500E-06,+4.949748665094E+00,+4.989949748851E+00,+5.000000000000E+00,+10.052490384E-03
-1.900000E-06,+5.150753691791E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-1.897500E-06,+4.849246151747E+00,+5.060301506892E+00,+5.000000000000E+00,-60.293580000E-03
-1.895000E-06,+4.949748665093E+00,+4.979899497703E+00,+5.000000000000E+00,+20.101929010E-03
-1.892500E-06,+4.949748665094E+00,+5.010050251148E+00,+5.010050251149E+00,+3.051758E-06
-1.890000E-06,+4.949748665094E+00,+5.100502511486E+00,+5.020100502297E+00,-80.392457253E-03
-1.887500E-06,+4.748743638396E+00,+5.050251255743E+00,+5.000000000000E+00,-50.244141374E-03
-1.885000E-06,+4.748743638396E+00,+4.959798995406E+00,+5.000000000000E+00,+40.200806263E-03
-1.882500E-06,+4.949748665094E+00,+5.040201004594E+00,+5.020100502297E+00,-20.095825495E-03
-1.880000E-06,+4.748743638397E+00,+5.100502511486E+00,+5.020100502297E+00,-80.392457253E-03
-1.877500E-06,+4.748743638396E+00,+5.030150753446E+00,+5.010050251149E+00,-20.095825495E-03
-1.875000E-06,+4.949748665093E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929011E-03
-1.872500E-06,+4.748743638396E+00,+5.070351758040E+00,+5.020100502297E+00,-50.244141374E-03
-1.870000E-06,+4.748743638396E+00,+5.080402009189E+00,+5.000000000000E+00,-80.392457253E-03
-1.867500E-06,+4.849246151744E+00,+5.020100502297E+00,+5.000000000000E+00,-20.095825495E-03
-1.865000E-06,+4.748743638398E+00,+5.040201004594E+00,+5.000000000000E+00,-40.194702747E-03
-1.862500E-06,+4.849246151747E+00,+5.090452260338E+00,+5.020100502297E+00,-70.343018626E-03
-1.860000E-06,+4.748743638396E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702748E-03
-1.857500E-06,+4.949748665094E+00,+5.000000000000E+00,+5.020100502297E+00,+20.101929010E-03
-1.855000E-06,+4.748743638398E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-1.852500E-06,+4.748743638396E+00,+5.060301506892E+00,+5.010050251149E+00,-50.244141374E-03
-1.850000E-06,+4.949748665093E+00,+5.060301506892E+00,+5.000000000000E+00,-60.293580000E-03
-1.847500E-06,+4.748743638396E+00,+5.010050251149E+00,+5.020100502297E+00,+10.052490384E-03
-1.845000E-06,+4.949748665094E+00,+5.020100502297E+00,+5.020100502297E+00,+3.051758E-06
-1.842500E-06,+5.050251178445E+00,+5.070351758041E+00,+5.020100502297E+00,-50.244141374E-03
-1.840000E-06,+4.949748665093E+00,+5.020100502298E+00,+5.020100502297E+00,+3.051757E-06
-1.837500E-06,+4.648241125048E+00,+4.989949748851E+00,+5.020100502297E+00,+30.151367637E-03
-1.835000E-06,+4.949748665093E+00,+5.040201004594E+00,+5.020100502297E+00,-20.095825495E-03
-1.832500E-06,+5.050251178445E+00,+5.060301506892E+00,+5.000000000000E+00,-60.293580000E-03
-1.830000E-06,+4.949748665094E+00,+5.060301506892E+00,+5.020100502297E+00,-40.194702747E-03
-1.827500E-06,+5.050251178445E+00,+5.010050251149E+00,+5.020100502297E+00,+10.052490384E-03
