x-axis,2,3
second,Volt,Ampere
-430.0000E-03,,
-429.5000E-03,-130.7633E-03,-62.7748E-03
-429.0000E-03,-125.2356E-03,-60.8150E-03
-428.5000E-03,-125.2356E-03,-59.0060E-03
-428.0000E-03,-125.2356E-03,-57.7497E-03
-427.5000E-03,-125.2356E-03,-59.7597E-03
-427.0000E-03,-125.2356E-03,-59.0060E-03
-426.5000E-03,-125.2356E-03,-59.6090E-03
-426.0000E-03,-125.2356E-03,-56.4934E-03
-425.5000E-03,-125.2356E-03,-57.7497E-03
-425.0000E-03,-125.2356E-03,-60.2622E-03
-424.5000E-03,-125.2356E-03,-56.6944E-03
-424.0000E-03,-125.2356E-03,-61.1165E-03
-423.5000E-03,-125.2356E-03,-60.2622E-03
-423.0000E-03,-125.2356E-03,-60.2622E-03
-422.5000E-03,-125.2356E-03,-58.7547E-03
-422.0000E-03,-125.2356E-03,-55.1869E-03
-421.5000E-03,-125.2356E-03,-52.8753E-03
-421.0000E-03,-125.2356E-03,-53.6291E-03
-420.5000E-03,-125.2356E-03,-52.7245E-03
-420.0000E-03,-125.2356E-03,-54.4833E-03
-419.5000E-03,-125.2356E-03,-54.9356E-03
-419.0000E-03,-125.2356E-03,-55.3376E-03
-418.5000E-03,-125.2356E-03,-57.7497E-03
-418.0000E-03,-125.2356E-03,-55.5386E-03
-417.5000E-03,-125.2356E-03,-55.4884E-03
-417.0000E-03,-125.2356E-03,-56.4934E-03
-416.5000E-03,-125.2356E-03,-52.7245E-03
-416.0000E-03,-125.2356E-03,-54.1316E-03
-415.5000E-03,-125.2356E-03,-56.4431E-03
-415.0000E-03,-125.2356E-03,-56.7446E-03
-414.5000E-03,-125.2356E-03,-53.9808E-03
-414.0000E-03,-125.2356E-03,-53.3276E-03
-413.5000E-03,-125.2356E-03,-53.9808E-03
-413.0000E-03,-125.2356E-03,-56.4934E-03
-412.5000E-03,-125.2356E-03,-59.0060E-03
-412.0000E-03,-125.2356E-03,-60.2622E-03
-411.5000E-03,-125.2356E-03,-61.5185E-03
-411.0000E-03,-125.2356E-03,-59.6090E-03
-410.5000E-03,-125.2356E-03,-60.6140E-03
-410.0000E-03,-125.2356E-03,-60.2622E-03
-409.5000E-03,-125.2356E-03,-61.4180E-03
-409.0000E-03,-125.2356E-03,-57.9004E-03
-408.5000E-03,-125.2356E-03,-57.7497E-03
-408.0000E-03,-125.2356E-03,-57.5989E-03
-407.5000E-03,-125.2356E-03,-60.2622E-03
-407.0000E-03,-125.2356E-03,-58.7044E-03
-406.5000E-03,-125.2356E-03,-57.7497E-03
-406.0000E-03,-125.2356E-03,-59.1065E-03
-405.5000E-03,-125.2356E-03,-59.0060E-03
-405.0000E-03,-125.2356E-03,-60.2622E-03
-404.5000E-03,-125.2356E-03,-62.0713E-03
-404.0000E-03,-125.2356E-03,-61.1668E-03
-403.5000E-03,-125.2356E-03,-60.2622E-03
-403.0000E-03,-125.2356E-03,-59.0562E-03
-402.5000E-03,-125.2356E-03,-58.0009E-03
