x-axis,1,2,4,F1
-4.087000E-06,+5.107812147443E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.082000E-06,+4.960652922423E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.077000E-06,+4.970881694786E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.072000E-06,+5.298588401778E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.067000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.062000E-06,+5.184238446601E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.057000E-06,+5.001471514019E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.052000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.047000E-06,+5.339406993374E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.042000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.037000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.032000E-06,+4.841285078916E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.027000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.022000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.017000E-06,+5.147183271251E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.012000E-06,+4.914140957532E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.007000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-4.002000E-06,+5.051071410189E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.997000E-06,+4.887314554544E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.992000E-06,+4.986996836148E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.987000E-06,+5.145542807760E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.982000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.977000E-06,+5.091890001784E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.972000E-06,+4.657842661368E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.967000E-06,+4.871681902445E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.962000E-06,+4.903719189466E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.957000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.952000E-06,+4.967793763507E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.947000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.942000E-06,+5.232873364246E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.937000E-06,+4.835591705620E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.932000E-06,+4.803554418599E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.927000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.922000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.917000E-06,+4.991049745953E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.912000E-06,+5.278420350612E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.907000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.902000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.897000E-06,+4.981303462852E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.892000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.887000E-06,+5.118233915509E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.882000E-06,+5.086196628488E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.877000E-06,+5.046343015419E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.872000E-06,+4.821117027749E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.867000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.862000E-06,+4.757042453708E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.857000E-06,+5.127015220084E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.852000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.847000E-06,+5.263945672741E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.842000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.837000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.832000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.827000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.822000E-06,+5.043737573403E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.817000E-06,+4.827775379571E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.812000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.807000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.802000E-06,+4.975610089556E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.797000E-06,+4.955924527653E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.792000E-06,+5.112540542213E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.787000E-06,+5.019999101694E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.782000E-06,+5.154324112335E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.777000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.772000E-06,+5.116110962756E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.767000E-06,+5.346547834459E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.762000E-06,+4.979180510099E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.757000E-06,+5.011217797120E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.752000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.747000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.742000E-06,+4.906324631483E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.737000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.732000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.727000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.722000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.717000E-06,+5.066511066586E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.712000E-06,+5.001954003281E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.707000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.702000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.697000E-06,+4.993655187970E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.692000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.687000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.682000E-06,+4.870716923918E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.677000E-06,+4.978698020835E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.672000E-06,+5.147665760512E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.667000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.662000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.657000E-06,+5.051553899451E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.652000E-06,+4.879980717758E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.647000E-06,+4.987479325410E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.642000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.637000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.632000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.627000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.622000E-06,+5.072204439882E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.617000E-06,+4.841767568177E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.612000E-06,+4.935273987225E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.607000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.602000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.597000E-06,+5.232390874984E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.592000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.587000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.582000E-06,+5.127497709348E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.577000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.572000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.567000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.562000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.557000E-06,+5.013823239134E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.552000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.547000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.542000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.537000E-06,+5.086679117750E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.532000E-06,+4.844855499459E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.527000E-06,+5.077897813178E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.522000E-06,+4.990567256689E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.517000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.512000E-06,+5.127497709346E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.507000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.502000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.497000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.492000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.487000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.482000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.477000E-06,+4.903236700202E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.472000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.467000E-06,+5.060335204028E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.462000E-06,+5.150753691792E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.457000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.452000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.447000E-06,+5.314028058173E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.442000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.437000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.432000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.427000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.422000E-06,+4.751831569674E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.417000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.412000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.407000E-06,+4.934791497964E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.402000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.397000E-06,+4.792650161269E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.392000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.387000E-06,+4.929580613927E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.382000E-06,+5.001954003283E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.377000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.372000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.367000E-06,+4.897060837646E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.362000E-06,+4.970399205522E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.357000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.352000E-06,+4.792167672010E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.347000E-06,+4.824204959030E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.342000E-06,+4.856242246051E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.337000E-06,+4.810212770419E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.332000E-06,+4.719311793394E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.327000E-06,+5.148148249774E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.322000E-06,+5.081468233715E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.317000E-06,+4.883068649035E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.312000E-06,+5.052036388713E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.307000E-06,+4.949748665094E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.302000E-06,+4.987961814672E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.297000E-06,+4.754919500953E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.292000E-06,+4.800466487324E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.287000E-06,+5.092854980308E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.282000E-06,+4.838679636901E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.277000E-06,+4.748743638396E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.272000E-06,+4.996743119246E+00,+2.447236208245E+00,+2.447236208245E+00,+122.070313E-06
-3.267000E-06,+4.949748665094E+00,+4.144363207767E+00,+2.448731924931E+00,-1.688678684672E+00
-3.262000E-06,+5.150753691792E+00,+7.552763791755E+00,+4.263634551218E+00,-3.275757539180E+00
-3.257000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.380852870757E+00,-171.096340264E-03
-3.252000E-06,+5.954773798585E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.247000E-06,+4.032536577351E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.242000E-06,+4.692967879669E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.237000E-06,+3.992200475017E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.232000E-06,+3.542713478208E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.227000E-06,+4.507402509364E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.222000E-06,+6.356783851981E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.217000E-06,+6.364600178035E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.212000E-06,+4.885191601793E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.207000E-06,+4.917228888813E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.202000E-06,+4.346733585000E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.197000E-06,+4.177283356062E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.192000E-06,+4.008315616384E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.187000E-06,+3.944723531604E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.182000E-06,+4.091400267357E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.177000E-06,+4.589039692554E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.172000E-06,+4.557002405534E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.167000E-06,+5.507216758819E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.162000E-06,+6.502978098474E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.157000E-06,+6.041621865811E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.152000E-06,+5.306404727834E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.147000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.142000E-06,+4.949748665094E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.137000E-06,+4.734751449786E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.132000E-06,+4.547738611698E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.127000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.122000E-06,+4.839644615423E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.117000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.112000E-06,+4.547738611698E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.107000E-06,+4.346733585000E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.102000E-06,+4.912500494039E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.097000E-06,+5.220039149869E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.092000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.087000E-06,+5.552763745189E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.082000E-06,+5.552763745189E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.077000E-06,+5.154324112332E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.072000E-06,+4.921281798613E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.067000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.062000E-06,+4.949748665094E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.057000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.052000E-06,+4.503349599563E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.047000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.042000E-06,+5.131068129886E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.037000E-06,+5.001471514021E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.032000E-06,+4.832503774343E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.027000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.022000E-06,+4.949748665094E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.017000E-06,+5.171886721482E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.012000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.007000E-06,+5.035631753798E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-3.002000E-06,+5.351758718491E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.997000E-06,+4.962775875182E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.992000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.987000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.982000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.977000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.972000E-06,+5.150753691792E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.967000E-06,+4.846978452214E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
-2.962000E-06,+4.748743638396E+00,+7.552763791755E+00,+7.552763791755E+00,+122.070313E-06
