x-axis,1,2,4,F1
-1.630000E-06,+4.949748665095E+00,+7.902010053394E+00,+3.077889412641E+00,-4.819030761718E+00
-1.627500E-06,+5.251256205141E+00,+9.912060320376E+00,+3.982412032783E+00,-5.923461914062E+00
-1.625000E-06,+5.150753691793E+00,+11.319095507264E+00,+4.484924599528E+00,-6.827087402344E+00
-1.622500E-06,+4.145728558302E+00,+13.128140747546E+00,+6.193467326461E+00,-6.927490234375E+00
-1.620000E-06,+5.150753691791E+00,+15.138191014528E+00,+8.103015080093E+00,-7.027893066407E+00
-1.617500E-06,+6.457286365330E+00,+15.942211121321E+00,+9.409547753631E+00,-6.525878906251E+00
-1.615000E-06,+4.547738611700E+00,+16.143216148018E+00,+10.515075400471E+00,-5.622253417969E+00
-1.612500E-06,+2.839195884763E+00,+17.449748821556E+00,+12.022613100707E+00,-5.421447753906E+00
-1.610000E-06,+4.547738611697E+00,+19.560301601886E+00,+13.530150800942E+00,-6.023864746094E+00
-1.607500E-06,+4.447236098350E+00,+19.359296575189E+00,+14.937185987830E+00,-4.417419433594E+00
-1.605000E-06,+2.939698398114E+00,+19.359296575189E+00,+15.942211121320E+00,-3.413391113282E+00
-1.602500E-06,+3.643215991556E+00,+20.866834275424E+00,+17.047738768160E+00,-3.815002441406E+00
-1.600000E-06,+3.743718504906E+00,+21.570351868868E+00,+17.952261388302E+00,-3.614196777344E+00
-1.597500E-06,+3.643215991557E+00,+21.268844328821E+00,+18.856784008443E+00,-2.409362792970E+00
-1.595000E-06,+3.542713478208E+00,+21.570351868868E+00,+19.962311655283E+00,-1.606140136719E+00
-1.592500E-06,+3.542713478208E+00,+22.776382029056E+00,+20.967336788773E+00,-1.806945800781E+00
-1.590000E-06,+4.346733584999E+00,+23.178392082453E+00,+21.369346842169E+00,-1.806945800782E+00
-1.587500E-06,+5.351758718491E+00,+22.575377002358E+00,+21.972361922264E+00,-602.111816406E-03
-1.585000E-06,+5.351758718491E+00,+23.178392082452E+00,+22.575377002358E+00,-602.111816406E-03
-1.582500E-06,+4.949748665094E+00,+23.580402135849E+00,+23.379397109150E+00,-200.500488282E-03
-1.580000E-06,+5.150753691792E+00,+23.379397109151E+00,+23.379397109151E+00,+305.175782E-06
-1.577500E-06,+4.547738611699E+00,+23.278894595802E+00,+23.479899622500E+00,+201.110839844E-03
-1.575000E-06,+4.145728558302E+00,+23.580402135849E+00,+23.781407162547E+00,+201.110839844E-03
-1.572500E-06,+3.844221018254E+00,+23.881909675896E+00,+24.082914702594E+00,+201.110839844E-03
-1.570000E-06,+4.145728558302E+00,+23.982412189245E+00,+24.384422242641E+00,+401.916503906E-03
-1.567500E-06,+3.844221018255E+00,+23.680904649198E+00,+24.082914702595E+00,+401.916503907E-03
-1.565000E-06,+3.743718504906E+00,+23.781407162547E+00,+24.183417215943E+00,+401.916503906E-03
-1.562500E-06,+3.844221018254E+00,+24.082914702595E+00,+24.283919729292E+00,+201.110839843E-03
-1.560000E-06,+4.346733584999E+00,+23.781407162548E+00,+24.384422242641E+00,+602.722167968E-03
-1.557500E-06,+4.246231071651E+00,+23.781407162547E+00,+24.283919729292E+00,+502.319335937E-03
-1.555000E-06,+3.944723531604E+00,+24.183417215943E+00,+24.183417215944E+00,+305.175782E-06
-1.552500E-06,+4.145728558302E+00,+24.082914702595E+00,+24.283919729292E+00,+201.110839843E-03
-1.550000E-06,+4.145728558302E+00,+23.982412189245E+00,+24.384422242641E+00,+401.916503906E-03
-1.547500E-06,+4.045226044953E+00,+23.881909675896E+00,+24.384422242641E+00,+502.319335938E-03
-1.545000E-06,+4.145728558302E+00,+24.183417215943E+00,+24.384422242641E+00,+201.110839844E-03
-1.542500E-06,+4.648241125047E+00,+24.082914702595E+00,+24.484924755990E+00,+401.916503905E-03
-1.540000E-06,+4.949748665094E+00,+23.982412189245E+00,+24.786432296037E+00,+803.527832031E-03
-1.537500E-06,+4.849246151746E+00,+24.082914702594E+00,+24.585427269340E+00,+502.319335938E-03
-1.535000E-06,+4.949748665094E+00,+23.982412189245E+00,+24.585427269339E+00,+602.722167968E-03
-1.532500E-06,+5.050251178443E+00,+23.881909675896E+00,+24.384422242641E+00,+502.319335938E-03
-1.530000E-06,+5.552763745188E+00,+23.982412189245E+00,+24.384422242642E+00,+401.916503907E-03
-1.527500E-06,+5.653266258537E+00,+23.982412189244E+00,+24.384422242641E+00,+401.916503907E-03
-1.525000E-06,+5.753768771886E+00,+23.982412189246E+00,+24.585427269340E+00,+602.722167968E-03
-1.522500E-06,+5.854271285236E+00,+24.082914702595E+00,+24.585427269340E+00,+502.319335937E-03
-1.520000E-06,+5.753768771887E+00,+23.781407162548E+00,+24.585427269340E+00,+803.527832030E-03
-1.517500E-06,+5.251256205142E+00,+23.982412189245E+00,+24.685929782689E+00,+703.125000000E-03
-1.515000E-06,+5.150753691792E+00,+23.982412189245E+00,+24.786432296038E+00,+803.527832031E-03
-1.512500E-06,+5.150753691792E+00,+24.082914702595E+00,+24.886934809386E+00,+803.527832030E-03
-1.510000E-06,+4.949748665094E+00,+23.982412189246E+00,+24.987437322735E+00,+1.004333496093E+00
-1.507500E-06,+4.648241125048E+00,+24.183417215942E+00,+24.987437322736E+00,+803.527832032E-03
-1.505000E-06,+4.748743638396E+00,+24.183417215943E+00,+24.987437322736E+00,+803.527832032E-03
-1.502500E-06,+4.748743638396E+00,+24.082914702595E+00,+25.188442349434E+00,+1.104736328125E+00
-1.500000E-06,+4.547738611699E+00,+23.982412189245E+00,+25.188442349434E+00,+1.205139160156E+00
-1.497500E-06,+4.447236098350E+00,+24.183417215943E+00,+25.188442349434E+00,+1.004333496094E+00
-1.495000E-06,+4.547738611698E+00,+24.183417215942E+00,+25.188442349434E+00,+1.004333496095E+00
-1.492500E-06,+4.246231071650E+00,+23.881909675897E+00,+25.087939836085E+00,+1.205139160156E+00
-1.490000E-06,+4.547738611698E+00,+23.781407162548E+00,+24.987437322735E+00,+1.205139160155E+00
-1.487500E-06,+4.447236098349E+00,+23.881909675896E+00,+24.685929782689E+00,+803.527832032E-03
-1.485000E-06,+4.547738611698E+00,+23.580402135850E+00,+24.384422242642E+00,+803.527832031E-03
-1.482500E-06,+4.748743638396E+00,+23.881909675897E+00,+24.384422242641E+00,+502.319335937E-03
-1.480000E-06,+4.748743638396E+00,+23.580402135850E+00,+24.183417215943E+00,+602.722167968E-03
-1.477500E-06,+4.748743638396E+00,+23.680904649199E+00,+23.881909675897E+00,+201.110839844E-03
-1.475000E-06,+4.748743638396E+00,+23.781407162546E+00,+23.379397109152E+00,-401.306152342E-03
-1.472500E-06,+4.849246151746E+00,+23.680904649199E+00,+23.379397109151E+00,-300.903320313E-03
-1.470000E-06,+4.949748665094E+00,+23.580402135849E+00,+23.379397109150E+00,-200.500488282E-03
-1.467500E-06,+4.949748665094E+00,+23.479899622499E+00,+23.077889569104E+00,-401.306152343E-03
-1.465000E-06,+5.150753691792E+00,+23.781407162547E+00,+22.776382029057E+00,-1.003723144531E+00
-1.462500E-06,+5.251256205142E+00,+23.479899622501E+00,+22.675879515707E+00,-802.917480470E-03
-1.460000E-06,+5.150753691792E+00,+23.379397109150E+00,+22.575377002359E+00,-802.917480468E-03
-1.457500E-06,+5.452261231840E+00,+23.379397109151E+00,+22.374371975660E+00,-1.003723144531E+00
-1.455000E-06,+5.150753691792E+00,+23.580402135849E+00,+22.374371975660E+00,-1.204528808593E+00
-1.452500E-06,+5.351758718491E+00,+23.278894595802E+00,+22.374371975660E+00,-903.320312501E-03
-1.450000E-06,+5.150753691792E+00,+23.379397109152E+00,+22.173366948963E+00,-1.204528808594E+00
-1.447500E-06,+5.150753691792E+00,+23.379397109151E+00,+22.374371975660E+00,-1.003723144531E+00
-1.445000E-06,+5.150753691792E+00,+23.379397109151E+00,+22.374371975660E+00,-1.003723144531E+00
-1.442500E-06,+5.251256205141E+00,+23.379397109150E+00,+22.575377002357E+00,-802.917480469E-03
-1.440000E-06,+5.150753691793E+00,+23.379397109151E+00,+22.776382029056E+00,-602.111816407E-03
-1.437500E-06,+4.849246151746E+00,+23.379397109151E+00,+22.675879515707E+00,-702.514648438E-03
-1.435000E-06,+5.150753691791E+00,+23.379397109151E+00,+22.776382029057E+00,-602.111816406E-03
-1.432500E-06,+4.849246151746E+00,+23.479899622501E+00,+22.977387055755E+00,-501.708984376E-03
-1.430000E-06,+4.748743638397E+00,+23.580402135849E+00,+22.977387055755E+00,-602.111816406E-03
-1.427500E-06,+4.849246151746E+00,+23.479899622499E+00,+22.977387055755E+00,-501.708984374E-03
-1.425000E-06,+4.748743638396E+00,+23.781407162547E+00,+23.178392082452E+00,-602.111816406E-03
-1.422500E-06,+4.748743638396E+00,+23.479899622501E+00,+23.178392082453E+00,-300.903320313E-03
-1.420000E-06,+4.547738611699E+00,+23.379397109151E+00,+23.379397109151E+00,+305.175781E-06
-1.417500E-06,+4.748743638396E+00,+23.680904649197E+00,+23.178392082453E+00,-501.708984374E-03
-1.415000E-06,+4.748743638396E+00,+23.781407162547E+00,+23.379397109150E+00,-401.306152344E-03
-1.412500E-06,+4.748743638396E+00,+23.379397109151E+00,+23.379397109151E+00,+305.175781E-06
-1.410000E-06,+4.949748665093E+00,+23.379397109151E+00,+23.379397109151E+00,+305.175781E-06
-1.407500E-06,+4.748743638396E+00,+23.580402135849E+00,+23.278894595803E+00,-300.903320312E-03
-1.405000E-06,+4.949748665094E+00,+23.379397109151E+00,+23.379397109151E+00,+305.175781E-06
-1.402500E-06,+5.050251178444E+00,+23.580402135849E+00,+23.178392082453E+00,-401.306152344E-03
-1.400000E-06,+5.150753691792E+00,+23.379397109152E+00,+23.379397109151E+00,+305.175781E-06
-1.397500E-06,+4.949748665096E+00,+23.479899622501E+00,+23.479899622499E+00,+305.175780E-06
-1.395000E-06,+5.351758718490E+00,+23.580402135848E+00,+23.379397109151E+00,-200.500488280E-03
-1.392500E-06,+5.150753691792E+00,+23.479899622501E+00,+23.379397109151E+00,-100.097656251E-03
-1.390000E-06,+4.949748665094E+00,+23.580402135849E+00,+23.379397109152E+00,-200.500488281E-03
-1.387500E-06,+5.050251178444E+00,+23.278894595801E+00,+23.479899622499E+00,+201.110839844E-03
-1.385000E-06,+4.949748665094E+00,+23.580402135848E+00,+23.379397109151E+00,-200.500488281E-03
-1.382500E-06,+5.050251178444E+00,+23.580402135849E+00,+23.680904649197E+00,+100.708007812E-03
-1.380000E-06,+4.949748665095E+00,+23.178392082454E+00,+23.781407162546E+00,+602.722167967E-03
-1.377500E-06,+4.949748665094E+00,+23.379397109151E+00,+23.680904649197E+00,+301.513671874E-03
-1.375000E-06,+5.150753691792E+00,+23.379397109151E+00,+23.580402135851E+00,+201.110839845E-03
-1.372500E-06,+4.949748665094E+00,+23.278894595801E+00,+23.982412189245E+00,+703.125000001E-03
-1.370000E-06,+4.949748665094E+00,+23.379397109152E+00,+23.781407162548E+00,+401.916503906E-03
-1.367500E-06,+4.949748665094E+00,+23.580402135849E+00,+24.082914702595E+00,+502.319335938E-03
-1.365000E-06,+5.150753691792E+00,+23.379397109151E+00,+23.982412189245E+00,+602.722167969E-03
-1.362500E-06,+5.150753691792E+00,+23.479899622501E+00,+23.982412189245E+00,+502.319335937E-03
-1.360000E-06,+4.949748665095E+00,+23.379397109152E+00,+23.982412189245E+00,+602.722167968E-03
-1.357500E-06,+5.050251178444E+00,+23.479899622501E+00,+24.082914702595E+00,+602.722167969E-03
-1.355000E-06,+4.748743638397E+00,+23.580402135847E+00,+23.982412189246E+00,+401.916503909E-03
-1.352500E-06,+4.949748665094E+00,+23.479899622501E+00,+24.183417215943E+00,+703.124999999E-03
-1.350000E-06,+4.748743638396E+00,+23.379397109152E+00,+23.982412189245E+00,+602.722167968E-03
-1.347500E-06,+4.748743638396E+00,+23.278894595801E+00,+23.982412189245E+00,+703.125000001E-03
-1.345000E-06,+4.547738611699E+00,+23.580402135849E+00,+23.781407162548E+00,+201.110839845E-03
-1.342500E-06,+4.748743638396E+00,+23.479899622499E+00,+23.982412189245E+00,+502.319335938E-03
-1.340000E-06,+4.547738611698E+00,+23.178392082453E+00,+23.781407162547E+00,+602.722167969E-03
-1.337500E-06,+4.748743638396E+00,+23.479899622499E+00,+23.781407162547E+00,+301.513671876E-03
-1.335000E-06,+4.748743638396E+00,+23.379397109151E+00,+23.580402135850E+00,+201.110839845E-03
-1.332500E-06,+4.748743638396E+00,+23.178392082453E+00,+23.680904649197E+00,+502.319335937E-03
-1.330000E-06,+4.949748665094E+00,+23.379397109150E+00,+23.580402135849E+00,+201.110839845E-03
-1.327500E-06,+4.849246151745E+00,+23.278894595803E+00,+23.479899622501E+00,+201.110839844E-03
-1.325000E-06,+4.949748665095E+00,+22.977387055756E+00,+23.580402135849E+00,+602.722167967E-03
-1.322500E-06,+5.150753691792E+00,+23.077889569103E+00,+23.379397109151E+00,+301.513671876E-03
-1.320000E-06,+5.150753691792E+00,+23.178392082453E+00,+23.379397109151E+00,+201.110839844E-03
-1.317500E-06,+4.949748665094E+00,+23.077889569105E+00,+23.178392082453E+00,+100.708007812E-03
-1.315000E-06,+5.150753691792E+00,+23.178392082452E+00,+22.977387055756E+00,-200.500488280E-03
-1.312500E-06,+5.050251178444E+00,+23.077889569105E+00,+23.178392082453E+00,+100.708007812E-03
-1.310000E-06,+4.748743638397E+00,+23.178392082453E+00,+22.977387055755E+00,-200.500488281E-03
-1.307500E-06,+4.949748665094E+00,+23.178392082453E+00,+22.876884542406E+00,-300.903320312E-03
-1.305000E-06,+4.949748665094E+00,+23.178392082453E+00,+22.977387055754E+00,-200.500488282E-03
-1.302500E-06,+4.748743638396E+00,+23.077889569103E+00,+22.675879515707E+00,-401.306152344E-03
-1.300000E-06,+4.949748665093E+00,+22.977387055754E+00,+22.776382029057E+00,-200.500488280E-03
-1.297500E-06,+4.949748665094E+00,+23.178392082453E+00,+22.675879515707E+00,-501.708984376E-03
-1.295000E-06,+4.748743638397E+00,+23.178392082452E+00,+22.575377002359E+00,-602.111816405E-03
-1.292500E-06,+4.849246151744E+00,+22.977387055755E+00,+22.776382029057E+00,-200.500488281E-03
-1.290000E-06,+4.949748665094E+00,+22.977387055756E+00,+22.776382029057E+00,-200.500488282E-03
-1.287500E-06,+5.050251178444E+00,+23.077889569103E+00,+22.675879515708E+00,-401.306152342E-03
-1.285000E-06,+4.748743638397E+00,+22.776382029058E+00,+22.776382029057E+00,+305.175779E-06
-1.282500E-06,+5.150753691792E+00,+23.077889569105E+00,+22.575377002358E+00,-501.708984376E-03
-1.280000E-06,+5.150753691792E+00,+22.977387055755E+00,+22.776382029056E+00,-200.500488282E-03
-1.277500E-06,+4.949748665094E+00,+22.876884542407E+00,+22.575377002358E+00,-300.903320313E-03
-1.275000E-06,+4.949748665095E+00,+23.178392082452E+00,+22.575377002358E+00,-602.111816405E-03
-1.272500E-06,+4.849246151746E+00,+23.077889569105E+00,+22.474874489009E+00,-602.111816408E-03
-1.270000E-06,+4.949748665095E+00,+23.178392082452E+00,+22.575377002358E+00,-602.111816405E-03
-1.267500E-06,+4.849246151746E+00,+22.876884542405E+00,+22.474874489010E+00,-401.306152342E-03
-1.265000E-06,+4.949748665093E+00,+22.776382029057E+00,+22.374371975660E+00,-401.306152344E-03
-1.262500E-06,+4.849246151746E+00,+22.776382029059E+00,+22.374371975660E+00,-401.306152346E-03
-1.260000E-06,+4.949748665093E+00,+22.173366948963E+00,+22.374371975660E+00,+201.110839843E-03
-1.257500E-06,+4.949748665094E+00,+21.469849355520E+00,+22.072864435614E+00,+602.722167969E-03
-1.255000E-06,+4.949748665094E+00,+19.962311655286E+00,+21.369346842172E+00,+1.405944824218E+00
-1.252500E-06,+5.050251178444E+00,+18.052763901656E+00,+20.766331762077E+00,+2.711181640622E+00
-1.250000E-06,+5.150753691792E+00,+15.741206094628E+00,+19.761306628587E+00,+4.016418457027E+00
-1.247500E-06,+4.748743638396E+00,+12.625628180809E+00,+18.454773955050E+00,+5.823669433590E+00
-1.245000E-06,+4.748743638396E+00,+9.309045240290E+00,+16.746231228117E+00,+7.430114746091E+00
-1.242500E-06,+4.748743638396E+00,+6.595477379864E+00,+15.339196041228E+00,+8.735351562497E+00
-1.240000E-06,+4.748743638397E+00,+4.685929626229E+00,+13.932160854343E+00,+9.237365722656E+00
-1.237500E-06,+4.547738611698E+00,+4.685929626226E+00,+12.826633207503E+00,+8.132934570316E+00
-1.235000E-06,+4.748743638396E+00,+5.489949733017E+00,+11.520100533965E+00,+6.024475097661E+00
-1.232500E-06,+4.949748665094E+00,+5.288944706323E+00,+9.711055293681E+00,+4.418029785156E+00
-1.230000E-06,+5.150753691792E+00,+4.484924599530E+00,+8.304020106794E+00,+3.815612792969E+00
-1.227500E-06,+5.251256205139E+00,+3.580401979386E+00,+7.198492459954E+00,+3.614807128908E+00
-1.225000E-06,+6.356783851978E+00,+2.876884385945E+00,+6.293969839813E+00,+3.414001464844E+00
-1.222500E-06,+6.055276311935E+00,+2.173366792501E+00,+5.489949733021E+00,+3.313598632814E+00
-1.220000E-06,+4.748743638398E+00,+1.469849199057E+00,+4.484924599530E+00,+3.012390136721E+00
-1.217500E-06,+4.648241125046E+00,+1.369346685707E+00,+3.379396952690E+00,+2.008361816408E+00
-1.215000E-06,+4.748743638397E+00,+1.469849199057E+00,+2.876884385946E+00,+1.405944824221E+00
-1.212500E-06,+4.949748665094E+00,+1.168341659011E+00,+2.575376845897E+00,+1.405944824219E+00
-1.210000E-06,+4.748743638398E+00,+464.824065568E-03,+1.670854225757E+00,+1.205139160156E+00
-1.207500E-06,+3.341708451514E+00,+163.316525520E-03,+1.067839145663E+00,+903.930664064E-03
-1.205000E-06,+2.135678291322E+00,+62.814012171E-03,+263.819038869E-03,+201.110839844E-03
-1.202500E-06,+2.135678291321E+00,+263.819038868E-03,+464.824065566E-03,+201.110839844E-03
-1.200000E-06,+2.336683318019E+00,+62.814012171E-03,+464.824065565E-03,+401.916503904E-03
-1.197500E-06,+2.638190858065E+00,+62.814012172E-03,-138.191014526E-03,-200.500488281E-03
-1.195000E-06,+4.145728558298E+00,+62.814012170E-03,-339.196041225E-03,-401.306152343E-03
-1.192500E-06,+5.653266258534E+00,-138.191014528E-03,-238.693527878E-03,-100.097656251E-03
-1.190000E-06,+6.356783851980E+00,-339.196041225E-03,-138.191014529E-03,+201.110839842E-03
-1.187500E-06,+6.155778825285E+00,-339.196041226E-03,-138.191014528E-03,+201.110839844E-03
-1.185000E-06,+5.351758718493E+00,-339.196041226E-03,-339.196041226E-03,+305.175781E-06
-1.182500E-06,+4.849246151746E+00,-138.191014528E-03,-540.201067925E-03,-401.306152344E-03
-1.180000E-06,+4.949748665094E+00,-138.191014529E-03,-339.196041226E-03,-200.500488280E-03
-1.177500E-06,+4.949748665094E+00,-238.693527878E-03,-138.191014528E-03,+100.708007814E-03
-1.175000E-06,+4.949748665094E+00,-138.191014529E-03,-339.196041225E-03,-200.500488279E-03
-1.172500E-06,+4.949748665092E+00,-439.698554577E-03,-640.703581272E-03,-200.500488279E-03
-1.170000E-06,+5.351758718489E+00,-339.196041225E-03,-741.206094621E-03,-401.306152344E-03
-1.167500E-06,+5.753768771887E+00,-339.196041226E-03,-640.703581272E-03,-300.903320311E-03
-1.165000E-06,+5.351758718492E+00,-741.206094620E-03,-741.206094623E-03,+305.175779E-06
-1.162500E-06,+5.050251178445E+00,-339.196041226E-03,-942.211121321E-03,-602.111816406E-03
-1.160000E-06,+4.547738611698E+00,-339.196041226E-03,-942.211121322E-03,-602.111816407E-03
-1.157500E-06,+4.346733585000E+00,-439.698554574E-03,-942.211121321E-03,-501.708984376E-03
-1.155000E-06,+4.145728558303E+00,-339.196041228E-03,-942.211121321E-03,-602.111816405E-03
-1.152500E-06,+3.944723531604E+00,-439.698554574E-03,-942.211121321E-03,-501.708984376E-03
-1.150000E-06,+3.944723531604E+00,-339.196041226E-03,-942.211121322E-03,-602.111816407E-03
-1.147500E-06,+3.944723531604E+00,-439.698554577E-03,-1.042713634669E+00,-602.111816404E-03
-1.145000E-06,+3.743718504907E+00,-339.196041228E-03,-1.143216148019E+00,-802.917480468E-03
-1.142500E-06,+3.341708451509E+00,-540.201067925E-03,-1.143216148019E+00,-602.111816406E-03
-1.140000E-06,+3.542713478206E+00,-741.206094623E-03,-1.143216148019E+00,-401.306152344E-03
-1.137500E-06,+4.045226044952E+00,-439.698554577E-03,-1.444723688067E+00,-1.003723144531E+00
-1.135000E-06,+4.748743638395E+00,-540.201067925E-03,-1.545226201414E+00,-1.003723144530E+00
-1.132500E-06,+5.251256205140E+00,-741.206094623E-03,-1.444723688067E+00,-702.514648439E-03
-1.130000E-06,+5.552763745189E+00,-741.206094621E-03,-1.746231228112E+00,-1.003723144531E+00
-1.127500E-06,+5.552763745189E+00,-540.201067925E-03,-1.846733741461E+00,-1.304931640624E+00
-1.125000E-06,+5.351758718491E+00,-741.206094623E-03,-1.947236254811E+00,-1.204528808594E+00
-1.122500E-06,+5.150753691792E+00,-640.703581272E-03,-2.349246308208E+00,-1.706542968751E+00
-1.120000E-06,+5.150753691792E+00,-540.201067925E-03,-2.148241281511E+00,-1.606140136720E+00
-1.117500E-06,+5.050251178445E+00,-741.206094620E-03,-2.349246308208E+00,-1.606140136721E+00
-1.115000E-06,+5.351758718491E+00,-540.201067925E-03,-2.148241281509E+00,-1.606140136719E+00
-1.112500E-06,+5.653266258537E+00,-741.206094620E-03,-2.047738768162E+00,-1.304931640629E+00
-1.110000E-06,+5.753768771887E+00,-540.201067925E-03,-1.947236254811E+00,-1.405334472656E+00
-1.107500E-06,+5.653266258539E+00,-540.201067927E-03,-1.545226201415E+00,-1.003723144529E+00
-1.105000E-06,+5.351758718492E+00,-339.196041228E-03,-1.344221174718E+00,-1.003723144531E+00
-1.102500E-06,+5.251256205143E+00,-439.698554574E-03,-1.243718661369E+00,-802.917480471E-03
-1.100000E-06,+4.748743638398E+00,-540.201067926E-03,-942.211121321E-03,-401.306152342E-03
-1.097500E-06,+4.949748665094E+00,-439.698554577E-03,-640.703581275E-03,-200.500488281E-03
-1.095000E-06,+5.351758718489E+00,-540.201067925E-03,-540.201067925E-03,+305.175781E-06
-1.092500E-06,+5.351758718491E+00,-439.698554577E-03,-37.688501178E-03,+401.916503909E-03
-1.090000E-06,+5.150753691794E+00,-339.196041226E-03,-138.191014527E-03,+201.110839845E-03
-1.087500E-06,+5.150753691792E+00,-238.693527879E-03,+263.819038868E-03,+502.319335939E-03
-1.085000E-06,+4.949748665094E+00,-339.196041226E-03,+464.824065566E-03,+803.527832031E-03
-1.082500E-06,+4.748743638396E+00,-238.693527876E-03,+565.326578914E-03,+803.527832029E-03
-1.080000E-06,+4.748743638395E+00,-339.196041226E-03,+665.829092264E-03,+1.004333496094E+00
-1.077500E-06,+4.447236098350E+00,-339.196041226E-03,+766.331605612E-03,+1.104736328124E+00
