x-axis,2,3
second,Volt,Ampere
-43.000E-06,-155.387110E-03,-74.333107E-03
-42.900E-06,-142.320625E-03,-62.523386E-03
-42.800E-06,-132.268926E-03,-69.659345E-03
-42.700E-06,-125.735684E-03,-50.264101E-03
-42.600E-06,-150.361260E-03,-58.755266E-03
-42.500E-06,-137.799652E-03,-47.701654E-03
-42.400E-06,-139.807097E-03,-46.691660E-03
-42.300E-06,-129.254141E-03,-73.429877E-03
-42.200E-06,-151.373425E-03,-55.287780E-03
-42.100E-06,-130.771182E-03,-55.790726E-03
-42.000E-06,-137.798446E-03,-50.470032E-03
-41.900E-06,-136.788693E-03,-62.875835E-03
-41.800E-06,-139.303427E-03,-73.878598E-03
-41.700E-06,-137.798446E-03,-58.804186E-03
-41.600E-06,-155.885956E-03,-57.848177E-03
-41.500E-06,-165.446044E-03,-51.465192E-03
-41.400E-06,-112.183620E-03,-63.329621E-03
-41.300E-06,-128.261272E-03,-45.195724E-03
-41.200E-06,-136.797136E-03,-66.643835E-03
-41.100E-06,-153.890571E-03,-71.714503E-03
-41.000E-06,-120.194104E-03,-67.545859E-03
-40.900E-06,-123.736681E-03,-58.302927E-03
-40.800E-06,-94.591338E-03,-54.543973E-03
-40.700E-06,-161.411857E-03,-62.193370E-03
-40.600E-06,-124.737992E-03,-48.595235E-03
-40.500E-06,-155.401582E-03,-62.779925E-03
-40.400E-06,-104.627358E-03,-54.178740E-03
-40.300E-06,-163.415684E-03,-58.697421E-03
-40.200E-06,-116.698563E-03,-56.347779E-03
-40.100E-06,-114.688705E-03,-60.586570E-03
-40.000E-06,-137.792416E-03,-64.034759E-03
-39.900E-06,-158.916420E-03,-78.559355E-03
-39.800E-06,-116.686502E-03,-78.636933E-03
-39.700E-06,-132.290635E-03,-57.027711E-03
-39.600E-06,-150.361260E-03,-54.185976E-03
-39.500E-06,-107.668677E-03,-44.445043E-03
-39.400E-06,-137.798446E-03,-84.419494E-03
-39.300E-06,-114.172975E-03,-80.081220E-03
-39.200E-06,-119.692846E-03,-57.878524E-03
-39.100E-06,-96.113204E-03,-65.934475E-03
-39.000E-06,-112.672818E-03,-53.469622E-03
-38.900E-06,-118.719274E-03,-54.236223E-03
-38.800E-06,-113.686189E-03,-51.428091E-03
-38.700E-06,-135.805473E-03,-76.654453E-03
-38.600E-06,-156.911387E-03,-60.809822E-03
-38.500E-06,-112.628195E-03,-47.717332E-03
-38.400E-06,-139.287749E-03,-50.700882E-03
-38.300E-06,-125.235632E-03,-79.260996E-03
-38.200E-06,-123.718591E-03,-61.627634E-03
-38.100E-06,-150.361260E-03,-42.822202E-03
-38.000E-06,-97.557883E-03,-51.703760E-03
-37.900E-06,-95.597473E-03,-58.847196E-03
-37.800E-06,-113.154780E-03,-60.866340E-03
-37.700E-06,-116.703387E-03,-55.546007E-03
-37.600E-06,-167.404042E-03,-61.922721E-03
-37.500E-06,-137.809300E-03,-72.813171E-03
-37.400E-06,-148.362257E-03,-75.964993E-03
